"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","fake_review_flag","credibility_score","credibility_band","topic","topic_probability"
4133,"in makeup and hair  why does mother nature hate me? my tummy hurts, im falling asleep, and its rainy!!! im exhausted,","in makeup and hair why does mother nature hate me? my tummy hurts im falling asleep and its rainy!!! im exhausted",2037-04-25,"MileyCyrus",-2,"Negative","Mild Negative","Sadness",1,1,1,1,1,5,0,1,FALSE,12.5,"Genuine",0.8,"High",1,0.355191256830601
4134,"still feeling almost entirely overwhelmed by an uncomfortable desire for swift and violent revenge","still feeling almost entirely overwhelmed by an uncomfortable desire for swift and violent revenge",2037-04-26,"smallbecca",0,"Neutral","Neutral","Anger",3,2,2,3,1,2,3,1,FALSE,0,"Genuine",1,"High",3,0.364197530864198
4135,"is off to work. Three more days","is off to work three more days",2037-04-27,"Allypattern",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.352201257861635
4136,"Tdy school was rly boring. 6:31pm I was hoping it'd be 3pm so I could use the lapt longer...  Time passes rl fast.","tdy school was rly boring 31pm i was hoping it'd be 3pm so i could use the lapt longer time passes rl fast",2037-04-28,"jxriz",-1.5,"Negative","Mild Negative","Anticipation",0,1,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",3,0.377777777777778
4137,"@bradiewebbstack   come to Perth?  soooooon.  pleaseee.","come to perth? soooooon pleaseee",2037-04-29,"beccbabe",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.33974358974359
4138,"I am hunting for my adios tablets and cant find them anywhere. Must go out, but cant be arsed.","i am hunting for my adios tablets and cant find them anywhere must go out but cant be arsed",2037-04-30,"MissPippa",0,"Neutral","Neutral","Anger",1,1,0,1,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.390804597701149
4139,"@jphni20 Thanks, I have that one myself - haven't had time to look at it yet though  Sounds like I should!","thanks i have that one myself haven't had time to look at it yet though sounds like i should!",2037-05-01,"DarrylKC",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.384180790960452
4140,"Keri Hilson - Tell Him The Truth.. Makes me cry","keri hilson tell him the truth makes me cry",2037-05-02,"ABnetGIRL",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,1,FALSE,0,"Genuine",1,"High",3,0.345679012345679
4141,"Can't shake the pins and needles out of my hands","can't shake the pins and needles out of my hands",2037-05-03,"JessicaWylde",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
4142,"@BonjourVous ands its curious how watching the news can bring you down","ands its curious how watching the news can bring you down",2037-05-04,"realnowhereman",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.382716049382716
4143,"Got better at Vegas 2 today! &amp; had a blast w/everyone tonight! sucks that chick was talkin trash @ the end  watevs yo","got better at vegas today! amp had a blast w everyone tonight! sucks that chick was talkin trash the end watevs yo",2037-05-05,"xCHICKAMUNGUSx",0,"Neutral","Neutral","Anger",1,0,1,1,0,1,1,0,FALSE,12.5,"Genuine",1,"High",3,0.381720430107527
4144,"Has woken up late and wasted some of the day!","has woken up late and wasted some of the day!",2037-05-06,"Lalouba",-1,"Negative","Mild Negative","Anger",1,0,1,0,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.364197530864198
4145,"just back from asda with my sons girlfriend. going to see dad in hospital later","just back from asda with my sons girlfriend going to see dad in hospital later",2037-05-07,"paulinefraser",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,1,FALSE,0,"Genuine",1,"High",2,0.344444444444444
4146,"Drowned in work...","drowned in work",2037-05-08,"arjunvarma",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.34640522875817
4147,"@Mandy_Howerton aw that's no good. Dallas is a thumbsup though. I used to live in Austin. I miss it so badly.","aw that's no good dallas is a thumbsup though i used to live in austin i miss it so badly",2037-05-09,"KWelkeBrom",-1.5,"Negative","Mild Negative","Anticipation",0,1,0,0,1,1,1,1,FALSE,0,"Genuine",1,"High",1,0.367231638418079
4148,"Jeez! today is gona be the longest day in bloody history sat here,","jeez! today is gona be the longest day in bloody history sat here",2037-05-10,"random_bloke",0,"Neutral","Neutral","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.351190476190476
4149,"as much as TPG disgusts me they are butt cheap","as much as tpg disgusts me they are butt cheap",2037-05-11,"jonoabroad",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",3,0.333333333333333
4150,"Miley cyrus says: in makeup and hair  why does mother nature hate me? my tummy hurts, im falling asleep, and its rainy!!! im exhausted...","miley cyrus says in makeup and hair why does mother nature hate me? my tummy hurts im falling asleep and its rainy!!! im exhausted",2037-05-12,"StereoSystem",-2,"Negative","Mild Negative","Sadness",1,1,1,1,1,5,0,1,FALSE,12.5,"Genuine",0.8,"High",1,0.369791666666667
4151,"Had another amazing night with Tyler :* now off to work .... gotta make coffee for the early birds","had another amazing night with tyler now off to work gotta make coffee for the early birds",2037-05-13,"jacobs_mcr",1,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.394444444444444
4152,"says Busted songs make me wanna pick up the guitar again. Boo to broken strings.  http://plurk.com/p/n15j4","says busted songs make me wanna pick up the guitar again boo to broken strings",2037-05-14,"danni_jones",-1,"Negative","Mild Negative","Anger",2,0,0,2,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.350282485875706
4153,"And lost my next tennis round","and lost my next tennis round",2037-05-15,"ikaos",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
4154,"decorating  then tescos ( then maybe COD4","decorating then tescos then maybe cod4",2037-05-16,"developeruk",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.34640522875817
4155,"FFS.car wouldnt start. AGAIN. So I cant get to the doctors now   bad timesss","ffs car wouldnt start again so i cant get to the doctors now bad timesss",2037-05-17,"The_Kingfisher",-1.5,"Negative","Mild Negative","Anger",1,1,1,1,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.350282485875706
4156,"Up and ready to workout but trainer called and sai we will meet tonight. Thought I had a day off. I was wrong","up and ready to workout but trainer called and sai we will meet tonight thought i had a day off i was wrong",2037-05-18,"IvoireofDTP",-1,"Negative","Mild Negative","Anticipation",0,2,0,0,0,0,0,1,FALSE,12.5,"Genuine",1,"High",3,0.377777777777778
4157,"@Inertia09 and I'm up for the day","and i'm up for the day",2037-05-19,"celebritymound",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.34640522875817
4158,"@tangledtara ha what a good idea, methinks I need to do some proper exercise and stop eating so many sweets, no more dip-dab saturday","ha what a good idea methinks i need to do some proper exercise and stop eating so many sweets no more dip dab saturday",2037-05-20,"Geekpie",-1.5,"Negative","Mild Negative","Anticipation",0,2,0,0,2,0,1,1,FALSE,0,"Genuine",1,"High",2,0.344444444444444
4159,"Bah, annoyed I can't go running with my fractured sternum. Probably another 2 weeks before I can. Will miss the next fell race","bah annoyed i can't go running with my fractured sternum probably another weeks before i can will miss the next fell race",2037-05-21,"moopf",-1,"Negative","Mild Negative","Sadness",0,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.391534391534392
4160,"@kymhuynh hahaha yeah I laughed all the way until the end when he was sick","hahaha yeah i laughed all the way until the end when he was sick",2037-05-22,"rachellitta",0,"Neutral","Neutral","Disgust",0,0,1,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",2,0.351190476190476
4161,"Going deaf in my right ear. Too many feedback squalls at soundchecks.  In with the earplugs","going deaf in my right ear too many feedback squalls at soundchecks in with the earplugs",2037-05-23,"rpecknold",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.339393939393939
4162,"finally broke my exercise bike this morning   urgently need a new one...hoping to pick one up at lunchtime!","finally broke my exercise bike this morning urgently need a new one hoping to pick one up at lunchtime!",2037-05-24,"johannamaciver",0,"Neutral","Neutral","Anticipation",0,1,1,1,1,1,1,1,FALSE,0,"Genuine",1,"High",3,0.365591397849462
4163,"63.15 quid for a rear wiper arm for our car. Thats not including the wiper blade either...","quid for a rear wiper arm for our car thats not including the wiper blade either",2037-05-25,"djgraham",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.357575757575758
4164,"has a cold","has a cold",2037-05-26,"lkm1989",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.34640522875817
4165,"Eeek! Seems I'm looking for a new job. Just been told my office is closing","eeek! seems i'm looking for a new job just been told my office is closing",2037-05-27,"Viodyna",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.339080459770115
4166,"soo tired but i gotta do homework  sadface","soo tired but i gotta do homework sadface",2037-05-28,"samamie",-1,"Negative","Mild Negative","Fear",0,0,0,1,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.364197530864198
4167,"@squink Oh yay, that means I'll get here soon. &gt;_&gt; I never used to suffer but each year it gets worse","oh yay that means i'll get here soon gt gt i never used to suffer but each year it gets worse",2037-05-29,"stickypop",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,0,FALSE,25,"Genuine",1,"High",2,0.377777777777778
4168,"is working.  Lee is making me.  Boooo.    Big mean Daddy is being harrassed by cute sweet boy.  Send blue things to distract him.","is working lee is making me boooo big mean daddy is being harrassed by cute sweet boy send blue things to distract him",2037-05-30,"Erinkyan",0,"Neutral","Neutral","Anticipation",0,1,1,0,1,1,1,1,FALSE,0,"Genuine",0.75,"High",1,0.375661375661376
4169,"Gunna do some much needed revision  wish the sun would come out!!!...","gunna do some much needed revision wish the sun would come out!!!",2037-05-31,"YasminHughes",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,25,"Genuine",0.8,"High",2,0.362573099415205
4170,"the battery for the mouse broke.     i hate using the laptop touch paddd.","the battery for the mouse broke i hate using the laptop touch paddd",2037-06-01,"beccbabe",-1,"Negative","Mild Negative","Anger",2,0,1,2,0,2,0,0,FALSE,0,"Genuine",0.75,"High",3,0.345029239766082
4171,"@1indienation I wish  for now I'll read it the way Jane Austen wanted her zombie tale read. Good ole ink and paper","i wish for now i'll read it the way jane austen wanted her zombie tale read good ole ink and paper",2037-06-02,"fffour",1,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,1,1,FALSE,12.5,"Genuine",1,"High",3,0.355191256830601
4172,"Had the best night in Letterfrack!;) lol suffering now tho  thank goodness richard's makin pancakes!!! Onto Galway city later  x","had the best night in letterfrack! lol suffering now tho thank goodness richard's makin pancakes!!! onto galway city later x",2037-06-03,"_CBearT_",1,"Positive","Mild Positive","Anticipation",0,1,1,1,1,1,1,1,TRUE,37.5,"Genuine",0.8,"High",1,0.375661375661376
4173,"seems to be coming down with a cold, which might help to explain the poor sleep","seems to be coming down with a cold which might help to explain the poor sleep",2037-06-04,"liz_with_hat",-1,"Negative","Mild Negative","Anticipation",0,1,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",3,0.339080459770115
4174,"want my licence back","want my licence back",2037-06-05,"becwestlund",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.352201257861635
4175,"is thinking how short are the Easter Holidays even before starting","is thinking how short are the easter holidays even before starting",2037-06-06,"evamen",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.369047619047619
4176,"Can't sleep because my hunny isn't here with me.  I know, it's mushy. Lol","can't sleep because my hunny isn't here with me i know it's mushy lol",2037-06-07,"jennarz",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",3,0.357575757575758
4177,"time to go out.. doesn't look very nice out there though.  xx","time to go out doesn't look very nice out there though xx",2037-06-08,"NaughtyDrawer",1.5,"Positive","Mild Positive","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.357575757575758
4178,"Ive lost my new car smell","ive lost my new car smell",2037-06-09,"ashleymx",0,"Neutral","Neutral","Anger",1,0,1,0,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.339393939393939
4179,"@SeanGolan  job? what job? and what is PIRG? and does this mean we won't get proper Fetus Tme over a bud light keg after our graduations?","job? what job? and what is pirg? and does this mean we won't get proper fetus tme over a bud light keg after our graduations?",2037-06-10,"TheBick",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.345029239766082
4180,"My Buds from Oregon are going back home today!!","my buds from oregon are going back home today!!",2037-06-11,"Mizm20",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",0.8,"High",3,0.357575757575758
4181,"says ayaw magload ng Pet Society haymsad  stupid office computer http://plurk.com/p/n1623","says ayaw magload ng pet society haymsad stupid office computer",2037-06-12,"whatdayisit",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.369047619047619
4182,"@zamon And there was me thinking at least it got you some time off work  Still, I'm sure you have more peace and quiet to work at home.","and there was me thinking at least it got you some time off work still i'm sure you have more peace and quiet to work at home",2037-06-13,"bexxi",0,"Neutral","Neutral","Anticipation",0,2,0,0,1,1,0,1,FALSE,0,"Genuine",1,"High",3,0.387978142076503
4183,"There is a tame pigeon sleeping on my BBQ outside near the doorway of my house that keeps returning everyday! I don't want it here 4ever","there is a tame pigeon sleeping on my bbq outside near the doorway of my house that keeps returning everyday! i don't want it here 4ever",2037-06-14,"LisaMarie217",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",2,0.394444444444444
4184,"back at work.... and not in the mood","back at work and not in the mood",2037-06-15,"Ann_Travis",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.352201257861635
4185,"@bradiewebbstack aww porr mr sock  he just wants a shower  get my invite? hope u can come along  xx","aww porr mr sock he just wants a shower get my invite? hope u can come along xx",2037-06-16,"Kayleigh_Stack",0,"Neutral","Neutral","Anticipation",0,2,0,0,2,0,2,2,FALSE,0,"Genuine",1,"High",3,0.344444444444444
4186,"@jessielynne  aww that is so sweet! I wish I lived in chicago   I wanna help!","aww that is so sweet! i wish i lived in chicago i wanna help!",2037-06-17,"GGTaryn",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,12.5,"Genuine",0.75,"High",3,0.345029239766082
4187,"@bradiewebbstack aww wish u talked to mee...might get upset now","aww wish u talked to mee might get upset now",2037-06-18,"chloeee1993",-1,"Negative","Mild Negative","Anger",1,0,0,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.35632183908046
4188,"my right nipple is sore","my right nipple is sore",2037-06-19,"jessbabe",0,"Neutral","Neutral","Anger",1,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.358974358974359
4189,"it's summer in the Philipines and I have tons of work...no summer for me this 2009","it's summer in the philipines and i have tons of work no summer for me this",2037-06-20,"josietot",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.345679012345679
4190,"Another day!!! same as the days gone!!!! same as the days to come!!!","another day!!! same as the days gone!!!! same as the days to come!!!",2037-06-21,"MissMog",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",0.8,"High",3,0.351190476190476
4191,"has to do coursework today","has to do coursework today",2037-06-22,"dannyhinde",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.358974358974359
