"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","topic","topic_probability"
3967,"yes! lol when you live in canada anne part of your childhood i grew up with all the books and tv series","yes! lol when you live in canada anne part of your childhood i grew up with all the books and tv series",2009-04-06,"xo_amanda_xo",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,1,FALSE,12.5,3,0.206896551724138
3968,"you could use twitter to give us more info about mechscape o please","you could use twitter to give us more info about mechscape o please",2009-04-06,"Ivandis",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.218181818181818
3969,"me too! although im still going hehe","me too! although im still going hehe",2009-04-07,"studyaust",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.222222222222222
3970,"try it and see it's all trial and error","try it and see it's all trial and error",2009-04-06,"ryan_romero",-1,"Negative","Mild Negative","Sadness",0,0,0,0,0,1,0,0,FALSE,0,5,0.222222222222222
3971,"better get your auto feature ironed out that blast of advertisements was nothing less than industrial strength spam!","better get your auto feature ironed out that blast of advertisements was nothing less than industrial strength spam!",2009-04-07,"ddgriffith",0,"Neutral","Neutral","Anger",1,0,0,1,0,0,1,1,FALSE,0,5,0.224137931034483
3972,"that photo is vegas","that photo is vegas",2009-04-06,"acardwell",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.211538461538462
3973,"again with the fucked sleep ive decided to go do homework instead","again with the fucked sleep ive decided to go do homework instead",2009-04-07,"jennychoi",0,"Neutral","Neutral","Fear",0,0,0,1,0,0,0,0,FALSE,0,2,0.214285714285714
3974,"body clock still up the chuffer note never ever stay up late again also afro is back","body clock still up the chuffer note never ever stay up late again also afro is back",2009-04-07,"dontlookaway",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,1,0,0,FALSE,12.5,2,0.233333333333333
3975,"the thing that sucks the most is that you were the one i was most excited for even before i knew who the final team would be","the thing that sucks the most is that you were the one i was most excited for even before i knew who the final team would be",2009-04-07,"causticchick",1,"Positive","Mild Positive","Trust",0,1,0,0,1,0,1,2,FALSE,0,5,0.241379310344828
3976,"thank you","thank you",2009-04-06,"janicejeanius",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,3,0.215686274509804
3977,"and somehow i still end up in this place","and somehow i still end up in this place",2009-04-06,"rinahannah",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,2,0.222222222222222
3978,"rocking out to no doubt and gonna start up some more neverwinter nights","rocking out to no doubt and gonna start up some more neverwinter nights",2009-04-06,"iEgg",0,"Neutral","Neutral","Anticipation",0,1,0,1,0,1,0,1,FALSE,12.5,1,0.222222222222222
3979,"i'm up so much paperwork to do today n i'm kinda getting sick not fun","i'm up so much paperwork to do today n i'm kinda getting sick not fun",2009-04-07,"LiveLoveDance13",0,"Neutral","Neutral","Anticipation",0,1,1,0,1,1,0,0,FALSE,12.5,1,0.214285714285714
3980,"ah i hear you hope everything work outs","ah i hear you hope everything work outs",2009-04-07,"Celloist",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,12.5,5,0.222222222222222
3981,"sad that the 'feet' of my macbook just fell off","sad that the 'feet' of my macbook just fell off",2009-04-06,"stacyc37",-1,"Negative","Mild Negative","Sadness",0,0,0,0,0,1,0,0,FALSE,12.5,4,0.236363636363636
3982,"being sick can be really cheap when it hurts too much to eat real food plus your friends make you soup","being sick can be really cheap when it hurts too much to eat real food plus your friends make you soup",2009-04-06,"katarinka",-1.5,"Negative","Mild Negative","Trust",0,0,1,0,1,1,0,2,FALSE,0,4,0.253968253968254
3983,"only one of the best sappy love stories ever","only one of the best sappy love stories ever",2009-04-06,"Kel_Marie",2,"Positive","Mild Positive","Joy",0,0,0,0,1,0,0,1,FALSE,12.5,1,0.232142857142857
3984,"still more days until my internet gets uncapped","still more days until my internet gets uncapped",2009-04-06,"stewartizer",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.240740740740741
3985,"i made it in time just giving you a hard time","i made it in time just giving you a hard time",2009-04-06,"tinawhite75",-1,"Negative","Mild Negative","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,3,0.25
3986,"well that made me sad i sat down to watch tv and then remembered i dont have cable anymore lol","well that made me sad i sat down to watch tv and then remembered i dont have cable anymore lol",2009-04-07,"webmaster_paul",1,"Positive","Mild Positive","Anticipation",0,1,0,1,0,0,1,0,FALSE,12.5,5,0.25
3987,"i hate morn workouts bc i love to sleep late ha have fun in mexico! love the show is the trip gonna air on keeping up?","i hate morn workouts bc i love to sleep late ha have fun in mexico! love the show is the trip gonna air on keeping up?",2009-04-06,"vcf2",1,"Positive","Mild Positive","Anticipation",1,2,1,1,2,2,1,1,FALSE,0,1,0.234375
3988,"just spoke with my fam in japan via skype! love to see my little mo old nephew growing!","just spoke with my fam in japan via skype! love to see my little mo old nephew growing!",2009-04-06,"TokyoChik",1,"Positive","Mild Positive","Joy",0,0,0,0,1,0,0,0,FALSE,0,4,0.241935483870968
3989,"no problem let me know if you know of anyone who's looking to get into photography and may be interested","no problem let me know if you know of anyone who's looking to get into photography and may be interested",2009-04-06,"mikewheaton",1,"Positive","Mild Positive","Sadness",0,0,1,1,0,2,0,0,FALSE,0,4,0.213114754098361
3990,"maybe an insomniac or just nocturnal","maybe an insomniac or just nocturnal",2009-04-07,"SarCoop",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,4,0.226415094339623
3991,"that is very sweet of you to say","that is very sweet of you to say",2009-04-06,"mariaandros",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,5,0.211538461538462
3992,"coke!? minority stake? really? not april fool? can you give it back? so depressing you were a favourite brand sad","coke!? minority stake? really? not april fool? can you give it back? so depressing you were a favourite brand sad",2009-04-07,"tomux",1.5,"Positive","Mild Positive","Disgust",0,0,2,0,0,1,0,0,FALSE,0,2,0.229508196721311
3993,"stupid movies we watched mirrors ugggggh stooopeeed!!! rip off!","stupid movies we watched mirrors ugggggh stooopeeed!!! rip off!",2009-04-06,"tracious",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,5,0.203703703703704
3994,"trying to find more friends to join twitter","trying to find more friends to join twitter",2009-04-07,"PoonScrape13",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.218181818181818
3995,"your avatar is teh purdiness","your avatar is teh purdiness",2009-04-06,"LaTtEX",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.211538461538462
3996,"this latest episode of newnownext is like full of awesome!","this latest episode of newnownext is like full of awesome!",2009-04-06,"duckyrat",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.218181818181818
3997,"last call soon! slow night","last call soon! slow night",2009-04-06,"missbartender",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,2,0.218181818181818
3998,"is reading manga","is reading manga",2009-04-06,"elmolove",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,1,0.215686274509804
3999,"congratulations takamasu ishihara aka miyavi!","congratulations takamasu ishihara aka miyavi!",2009-04-06,"MJSpice",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.211538461538462
4000,"oh no! with everything that happened today i forgot we were going dress shopping for the opera tomorrow","oh no! with everything that happened today i forgot we were going dress shopping for the opera tomorrow",2009-04-06,"guardian_renata",0,"Neutral","Neutral","Anticipation",1,3,0,1,2,1,2,2,FALSE,12.5,3,0.224137931034483
4001,"mm twitter appears to have eaten some of my posts naughty twitter","mm twitter appears to have eaten some of my posts naughty twitter",2009-04-07,"howlingmadhowie",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.25
4002,"ya me too","ya me too",2009-04-07,"sabrinabryan",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,0,0
4003,"i am sure it will! i have got loads to do today","i am sure it will! i have got loads to do today",2009-04-07,"ems_london",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,1,0.236363636363636
4004,"the future is no more as it used to be","the future is no more as it used to be",2009-04-07,"7Skies",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,4,0.211538461538462
4005,"in office doing irritating work for the worst client i've ever had you cant choose your project if ur an employee","in office doing irritating work for the worst client i've ever had you cant choose your project if ur an employee",2009-04-07,"iamluc",1,"Positive","Mild Positive","Anger",1,0,1,0,0,0,0,0,FALSE,12.5,2,0.229508196721311
4006,"why do i keep working for places that don't do the cycle2work scheme disc at halfauds is good enough","why do i keep working for places that don't do the cycle2work scheme disc at halfauds is good enough",2009-04-07,"DaveP_Twit",1,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,3,0.218181818181818
4007,"thinks she is getting a cold that she caught from daddy oh no my trip would be ruined","thinks she is getting a cold that she caught from daddy oh no my trip would be ruined",2009-04-06,"shuvra",0,"Neutral","Neutral","Anger",1,0,1,1,0,1,1,0,FALSE,0,3,0.228070175438596
4008,"april 9th isn't coming soon enough","april 9th isn't coming soon enough",2009-04-06,"atothebed",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,5,0.254545454545455
4009,"omg i can't believe this i want to cry freaking fb spoiled me!!! how could this happen??","omg i can't believe this i want to cry freaking fb spoiled me!!! how could this happen??",2009-04-07,"omgwtfannie",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,1,0,0,FALSE,12.5,2,0.224137931034483
4010,"i wanna go but i am only !!!!","i wanna go but i am only !!!!",2009-04-06,"JaylaStarr",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,4,0.215686274509804
4011,"ugh allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together yes?","ugh allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together yes?",2009-04-06,"babyhoney73",0,"Neutral","Neutral","Anger",2,0,0,2,0,2,0,0,FALSE,0,4,0.222222222222222
4012,"lol! you counted times! yeah it was a drag today wasn't sure if my tweets were going out seems to behave now though","lol! you counted times! yeah it was a drag today wasn't sure if my tweets were going out seems to behave now though",2009-04-06,"mangaaa",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,3,0.222222222222222
4013,"hiya chutney mary that is a fine avatar","hiya chutney mary that is a fine avatar",2009-04-06,"rushiv",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,3,0.218181818181818
4014,"wishes i was on the spring fling tour with dawn amp neecee sigh g'knight","wishes i was on the spring fling tour with dawn amp neecee sigh g'knight",2009-04-06,"suzi98babe",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,12.5,5,0.228070175438596
4015,"hmmm greed is good when it motivates the individual to do better not so much when it takes away from others","hmmm greed is good when it motivates the individual to do better not so much when it takes away from others",2009-04-06,"TeresaUlring",-1.5,"Negative","Mild Negative","Anger",1,1,1,0,1,0,1,1,FALSE,0,3,0.245614035087719
4016,"tuesday is a raining day again","tuesday is a raining day again",2009-04-07,"tutanrhamon",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,2,0.226415094339623
4017,"alirght folks! time for bed catchya tomorrow","alirght folks! time for bed catchya tomorrow",2009-04-06,"brigwyn",0,"Neutral","Neutral","Anticipation",0,2,0,0,0,0,0,0,FALSE,0,3,0.259259259259259
4018,"i hope the rupee symbol won't look like the quot r quot they use in reliance","i hope the rupee symbol won't look like the quot r quot they use in reliance",2009-04-06,"kousik",0,"Neutral","Neutral","Trust",0,1,0,0,1,0,1,2,FALSE,0,5,0.210526315789474
4019,"you tweet while i'm doing a newscast or while i'm sleeping i can't win! i'm glad u had a fantastic show sleep well","you tweet while i'm doing a newscast or while i'm sleeping i can't win! i'm glad u had a fantastic show sleep well",2009-04-06,"JacquiMac75",2,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,0,1,FALSE,12.5,5,0.220338983050847
4020,"goodnight all lt goin to bed gotta get up early and get the fuck out of town tomorrow canada here i come","goodnight all lt goin to bed gotta get up early and get the fuck out of town tomorrow canada here i come",2009-04-06,"naughtyhaughty",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,3,0.258064516129032
4021,"feeling really really ill","feeling really really ill",2009-04-07,"AdeleMeichan",0,"Neutral","Neutral","Anger",2,1,2,2,1,2,1,1,FALSE,0,4,0.240740740740741
4022,"is stuck in traffic","is stuck in traffic",2009-04-07,"jmroskell",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,1,0.230769230769231
4023,"on a day work week fast forward to thursday please","on a day work week fast forward to thursday please",2009-04-06,"albertdc",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.210526315789474
4024,"my chumby blasting 's tunes good times","my chumby blasting 's tunes good times",2009-04-06,"MattHartley",1,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,5,0.226415094339623
4025,"no didn't know he was here will do now is he real though? lots of fakes about","no didn't know he was here will do now is he real though? lots of fakes about",2009-04-06,"magentapurple",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,2,0.228070175438596
4026,"don't let the bedbugs bite sweet dreams","don't let the bedbugs bite sweet dreams",2009-04-06,"Cari_Dale",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,4,0.218181818181818
4027,"don't cry","don't cry",2009-04-06,"jon_kwong",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,0,2,0.211538461538462
4028,"warm glass of milk? sleeping pills? do i need to read you a bed time story?","warm glass of milk? sleeping pills? do i need to read you a bed time story?",2009-04-07,"postphotos",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,3,0.25
4029,"i am shuddering and shaking too","i am shuddering and shaking too",2009-04-06,"mickyj",0,"Neutral","Neutral","Fear",0,0,0,1,0,0,0,0,FALSE,0,4,0.215686274509804
4030,"has just said goodbye to her hubby who is off globe trotting away","has just said goodbye to her hubby who is off globe trotting away",2009-04-07,"Trudence",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.214285714285714
4031,"while i can't speak for beyonce i would think she would say that you deserve something better","while i can't speak for beyonce i would think she would say that you deserve something better",2009-04-07,"thejonmichael",0,"Neutral","Neutral","Anger",1,1,0,0,0,0,0,1,FALSE,0,5,0.224137931034483
4032,"a healthy remedy for you and your dog dogs","a healthy remedy for you and your dog dogs",2009-04-06,"PetParentAuthor",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,1,FALSE,0,1,0.222222222222222
4033,"danm i wanted to hear that studying sucks","danm i wanted to hear that studying sucks",2009-04-07,"SoEdith",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,5,0.222222222222222
