"id","date","user","source","original_text","text","ground_truth","final_sentiment","sentiment_score","polarity","intensity","dominant_emotion","emotion_intensity","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_label","sarcasm_confidence"
4559,2009-04-06,"loveshine","Sentiment140","YAY! found a new cuddle buddy ","yay! found a new cuddle buddy","Positive","Positive",0,"Neutral","Neutral","Joy",7,0,1,0,0,3,0,0,3,FALSE,"Non-Sarcastic",12.5
4560,2009-04-07,"Vicious_V","Sentiment140","Good Morning, Tweet Peeps....Something to think about  &quot;Content makes poor men rich; discontentment makes rich men poor.&quot;","good morning tweet peeps something to think about quot content makes poor men rich discontentment makes rich men poor quot","Positive","Positive",-1,"Negative","Mild Negative","Joy",6,0,1,0,0,2,0,1,2,FALSE,"Non-Sarcastic",0
4561,2009-04-07,"Bookshed","Sentiment140","Morning all - just had first cuppa   Hazy sunshine here.","morning all just had first cuppa hazy sunshine here","Positive","Positive",0,"Neutral","Neutral","Joy",1,0,0,0,0,1,0,0,0,FALSE,"Non-Sarcastic",0
4562,2009-04-06,"sarawang","Sentiment140","http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)","according to my bro our new puppy had a poo fight and was covered in poop picture stolen from him","Negative","Negative",0,"Neutral","Neutral","Anger",5,2,1,0,1,0,0,0,1,FALSE,"Non-Sarcastic",0
4563,2009-04-06,"neerav","Sentiment140","On train to Star #Trek movie premiere with my golden entry ticket to &quot;A Reserve Circle&quot; ","on train to star trek movie premiere with my golden entry ticket to quot a reserve circle quot","Positive","Positive",0,"Neutral","Neutral","Anticipation",3,0,1,0,0,1,0,0,1,FALSE,"Non-Sarcastic",0
4564,2009-04-07,"andy2boyz","Sentiment140","woke up too early ","woke up too early","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4565,2009-04-07,"markdavidson","Sentiment140","@tweeterdiva If time permitted, even with 36,000 followers, I would @Reply everyone back who takes their time to @reply me. ","if time permitted even with followers i would everyone back who takes their time to me","Positive","Positive",0,"Neutral","Neutral","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
4566,2009-04-07,"rodpetrovic","Sentiment140","It is just me. Uninstalled #rails 2.3.2 and tried with a fresh 2.2.2 app - still no dice. Obviously something bizarre in my setup ","it is just me uninstalled rails and tried with a fresh app still no dice obviously something bizarre in my setup","Negative","Negative",0,"Neutral","Neutral","Surprise",1,0,0,0,0,0,0,1,0,FALSE,"Non-Sarcastic",0
4567,2009-04-07,"JulieWinther","Sentiment140","@Natikirk hey, thanks for follow  enjoy","hey thanks for follow enjoy","Positive","Positive",0,"Neutral","Neutral","Anticipation",3,0,1,0,0,1,0,0,1,FALSE,"Non-Sarcastic",0
4569,2009-04-07,"rsuenaga","Sentiment140","@scrivener: I didn't say it was correct, just what I thought ","i didn't say it was correct just what i thought","Positive","Positive",0,"Neutral","Neutral","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4570,2009-04-06,"SAMCASTLE","Sentiment140","@KevinRuddPM: you're a dead set legend! Please make the broadbands super fast I will love you forever. ","you're a dead set legend! please make the broadbands super fast i will love you forever","Positive","Positive",1,"Positive","Mild Positive","Joy",1,0,0,0,0,1,0,0,0,FALSE,"Non-Sarcastic",12.5
4571,2009-04-06,"Pan_duh","Sentiment140","@rootbeerfloats8 Nah, Gee will reply to me whenever he wishes. His birthday is coming up, so I have something that will make him smile. ","nah gee will reply to me whenever he wishes his birthday is coming up so i have something that will make him smile","Positive","Positive",0,"Neutral","Neutral","Anticipation",7,0,2,0,0,2,0,2,1,FALSE,"Non-Sarcastic",25
4572,2009-04-07,"iAM_D","Sentiment140","didnt hear from my hunn today ","didnt hear from my hunn today","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4573,2009-04-07,"Claudia_inD","Sentiment140","@JonathanRKnight Thanks, I'll go with &quot;wake well&quot;  Good night to you!","thanks i'll go with quot wake well quot good night to you!","Positive","Positive",1,"Positive","Mild Positive","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",0
4574,2009-04-06,"Brianaislove","Sentiment140","w/ every person there. I didn't get a pic  my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol","w every person there i didn't get a pic my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol","Negative","Negative",-1.5,"Negative","Mild Negative","Anger",1,1,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",50
4575,2009-04-06,"dreaaa","Sentiment140","@HumanOpium pretty much just scary for me ","pretty much just scary for me","Negative","Negative",0,"Neutral","Neutral","Anticipation",3,0,1,0,0,1,0,0,1,FALSE,"Non-Sarcastic",0
4576,2009-04-07,"ivormurray","Sentiment140","@Mjamme I'd like to put myself forward as one of your 100 men. I can't tick any of the boxes, but I'm a nice guy anyway. ","i'd like to put myself forward as one of your men i can't tick any of the boxes but i'm a nice guy anyway","Positive","Negative",1,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,0,TRUE,"Sarcastic",25
4577,2009-04-06,"Lora_June","Sentiment140","@Miss_Sil no i was half asleep and turned off the laptop after that ","no i was half asleep and turned off the laptop after that","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4578,2009-04-07,"TattooedGumball","Sentiment140","Today I got2do shopping 4easter! &lt;3 Malachi xx owww I'm so sore too 2day ","today i got2do shopping 4easter! lt malachi xx owww i'm so sore too 2day","Negative","Negative",0,"Neutral","Neutral","Anger",6,1,1,0,0,1,1,1,1,FALSE,"Non-Sarcastic",0
4579,2009-04-07,"Dannny91","Sentiment140","i dont want to go to school tomorrow for an exam, after having one and a half weeks off ","i dont want to go to school tomorrow for an exam after having one and a half weeks off","Negative","Negative",0,"Neutral","Neutral","Anticipation",2,0,1,0,0,0,0,0,1,FALSE,"Non-Sarcastic",0
4580,2009-04-06,"danlopez2012","Sentiment140","@ApothecaryJeri  I love Sicilians best damn pizza on the planet [says I] ","i love sicilians best damn pizza on the planet says i","Positive","Positive",2,"Positive","Mild Positive","Anger",3,1,0,1,0,1,0,0,0,FALSE,"Non-Sarcastic",12.5
4581,2009-04-07,"justtwig","Sentiment140","has a cold from playing outside yesterday ","has a cold from playing outside yesterday","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4582,2009-04-06,"chatpataa","Sentiment140","my nokia 1110 died..  ","my nokia died","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4583,2009-04-06,"tink1274","Sentiment140","Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad ","week of the fitness challenge and i'm starting off strong just submitted my stats for the night and it ain't bad","Positive","Positive",-1,"Negative","Mild Negative","Anger",6,2,0,1,2,0,1,0,0,FALSE,"Non-Sarcastic",12.5
4584,2009-04-06,"sn35","Sentiment140","@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  ","hey jon we all love ya and understand that's all it counts","Positive","Positive",1,"Positive","Mild Positive","Joy",1,0,0,0,0,1,0,0,0,FALSE,"Non-Sarcastic",0
4585,2009-04-07,"tsarnick","Sentiment140","@robs_maid thanks ","thanks","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4586,2009-04-06,"kreativlink","Sentiment140","@NOSSOATELIE Thank you dear! ","thank you dear!","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
4587,2009-04-06,"motof5","Sentiment140","Cannot sleep....WIDE AWAKE!!...and I gotta go to work later too. Boy, am I going to have a crappy day. ","cannot sleep wide awake!! and i gotta go to work later too boy am i going to have a crappy day","Negative","Negative",0,"Neutral","Neutral","Disgust",1,0,0,1,0,0,0,0,0,FALSE,"Non-Sarcastic",25
4588,2009-04-06,"bianca110994","Sentiment140","wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;","wow san diego is so beautiful even more so now that we won but whats a good game without a good fight","Positive","Positive",6,"Positive","Strong Positive","Joy",7,1,1,0,1,2,0,1,1,FALSE,"Non-Sarcastic",12.5
4589,2009-04-07,"Lbookie89","Sentiment140","At shell gas station. lunch break. Tired. ","at shell gas station lunch break tired","Negative","Negative",-1,"Negative","Mild Negative","Surprise",5,1,0,0,1,0,1,2,0,FALSE,"Non-Sarcastic",0
4590,2009-04-06,"T_Vee","Sentiment140","It's official! I'm going to have an educational summer. Owh God. Bless me ","it's official! i'm going to have an educational summer owh god bless me","Negative","Negative",0,"Neutral","Neutral","Trust",9,0,2,0,1,2,0,0,4,FALSE,"Non-Sarcastic",12.5
4591,2009-04-06,"sarahdesjardins","Sentiment140","SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED ","shooting outside my house o not kidding! so scared","Negative","Negative",0,"Neutral","Neutral","Anger",2,1,0,0,1,0,0,0,0,FALSE,"Non-Sarcastic",12.5
4592,2009-04-06,"TheDCD","Sentiment140","I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  ","i'm sweating my forthcoming trip to e3 if i can't find someone to crash with while i'm out there i may be screwed","Negative","Negative",0,"Neutral","Neutral","Surprise",5,1,0,0,1,0,1,2,0,FALSE,"Non-Sarcastic",12.5
4593,2009-04-07,"scienide77","Sentiment140","Another sunny day here in the south of the netherlands ","another sunny day here in the south of the netherlands","Positive","Positive",0,"Neutral","Neutral","Anticipation",3,0,1,0,0,1,0,1,0,FALSE,"Non-Sarcastic",0
4594,2009-04-07,"howlatthemoon","Sentiment140","@kippygo with ne'er a cellulite dimple in sight ","with ne'er a cellulite dimple in sight","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4595,2009-04-07,"khushi4all","Sentiment140","@indiblogger  do i neeI dotn get any comments and suggestions ","do i neei dotn get any comments and suggestions","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4596,2009-04-07,"melodyjae","Sentiment140","I feel like I should change my picture but I don't think I could part with my bff Audrey Hepburn. ","i feel like i should change my picture but i don't think i could part with my bff audrey hepburn","Negative","Negative",0,"Neutral","Neutral","Fear",1,0,0,0,1,0,0,0,0,FALSE,"Non-Sarcastic",12.5
4597,2009-04-07,"Jimmy_Jojo","Sentiment140","Is feeling like dancing in the rain like a pixie......but the rain stopped  ohh well....lol I'll watch flight of the conchords instead","is feeling like dancing in the rain like a pixie but the rain stopped ohh well lol i'll watch flight of the conchords instead","Negative","Negative",0,"Neutral","Neutral","Anticipation",10,1,2,1,2,1,1,1,1,FALSE,"Non-Sarcastic",25
4598,2009-04-06,"Deeeda","Sentiment140","Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o","ok momentarily diverted try this again goodnight and sweet dreams!","Positive","Positive",0,"Neutral","Neutral","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",0
4599,2009-04-06,"JenniOnTheBlock","Sentiment140","@JonathanRKnight I guess that's a no then. ","i guess that's a no then","Negative","Negative",0,"Neutral","Neutral","Surprise",1,0,0,0,0,0,0,1,0,FALSE,"Non-Sarcastic",0
4600,2009-04-06,"aleskywalker","Sentiment140","@nick_carter Come to the chat  just 15 minutes  please? http://fanclub.backstreetboys.com/chat.php","come to the chat just minutes please?","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4601,2009-04-07,"NHBS","Sentiment140","@lisalent As part of Freeview? We don't get the sports channel ","as part of freeview? we don't get the sports channel","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4602,2009-04-06,"Sally_E","Sentiment140","@JayJayLive haha...funny funny. my job..hmm..has its ups and downs..but overall I do enjoy it  I am an events &amp; campaigns co-ordinator ","haha funny funny my job hmm has its ups and downs but overall i do enjoy it i am an events amp campaigns co ordinator","Positive","Positive",0,"Neutral","Neutral","Anticipation",3,0,1,0,0,1,0,0,1,FALSE,"Non-Sarcastic",25
4603,2009-04-07,"LolKate18","Sentiment140","@cybathug .. @FerryCorsten has twitter ","has twitter","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4604,2009-04-07,"lilac_dreamer","Sentiment140","@gwane and I'd go with either a nose ring or an eyebrow bar... In my opinion ","and i'd go with either a nose ring or an eyebrow bar in my opinion","Positive","Positive",0,"Neutral","Neutral","Disgust",1,0,0,1,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4605,2009-04-06,"afrozeke","Sentiment140","@McCainBlogette Head over to the nearest Walgreens.  You need ear plugs and beer STAT.  ","head over to the nearest walgreens you need ear plugs and beer stat","Positive","Positive",0,"Neutral","Neutral","Joy",1,0,0,0,0,1,0,0,0,FALSE,"Non-Sarcastic",12.5
4606,2009-04-06,"johnhays","Sentiment140","@realchrissystar Yes, we certainly will! ","yes we certainly will!","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4607,2009-04-07,"suzannee87","Sentiment140","Tried to install a Twitter-application on my phone. Didn't work tough, boo! ","tried to install a twitter application on my phone didn't work tough boo!","Negative","Negative",0,"Neutral","Neutral","Anticipation",2,0,1,0,0,0,1,0,0,FALSE,"Non-Sarcastic",0
4608,2009-04-06,"drdlovespcs","Sentiment140","I'm loving my iPod touch ","i'm loving my ipod touch","Positive","Positive",1,"Positive","Mild Positive","Joy",2,0,0,0,0,1,0,0,1,FALSE,"Non-Sarcastic",0
4609,2009-04-07,"jpdayrit","Sentiment140","can't wait to see steph. ","can't wait to see steph","Positive","Positive",0,"Neutral","Neutral","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
4610,2009-04-06,"jazminepearl","Sentiment140","My spring break= watching moviess all day everyday for a week ","my spring break watching moviess all day everyday for a week","Positive","Positive",0,"Neutral","Neutral","Surprise",1,0,0,0,0,0,0,1,0,FALSE,"Non-Sarcastic",12.5
4611,2009-04-07,"justindolak","Sentiment140","TCK is going to bed. When I wake up, it's warm up and get to work!  Goodnight World!","tck is going to bed when i wake up it's warm up and get to work! goodnight world!","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
4612,2009-04-07,"innocuous08","Sentiment140","thinks factorial designs are going to be the death of my test &quot;A&quot;.  Who comes up with this confusing &quot;mathy&quot; stuff?  Ugh ","thinks factorial designs are going to be the death of my test quot a quot who comes up with this confusing quot mathy quot stuff? ugh","Negative","Negative",-1,"Negative","Mild Negative","Anger",6,1,1,1,1,0,1,1,0,FALSE,"Non-Sarcastic",0
4613,2009-04-06,"mikkamikkz","Sentiment140","is watching CSI : NY.  ) Excited for Lighting Workshop. ","is watching csi ny excited for lighting workshop","Positive","Positive",1,"Positive","Mild Positive","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",12.5
4614,2009-04-07,"PennySA","Sentiment140","Maya is being spayed today.I'm very nervous about it ","maya is being spayed today i'm very nervous about it","Negative","Negative",0,"Neutral","Neutral","Anticipation",2,0,1,0,1,0,0,0,0,FALSE,"Non-Sarcastic",0
4615,2009-04-07,"theapple","Sentiment140","dang! i'm lazy  i've begun three short stories in the last three weeks... and never finished anything. will. have. more. focus.","dang! i'm lazy i've begun three short stories in the last three weeks and never finished anything will have more focus","Negative","Negative",0,"Neutral","Neutral","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",25
4616,2009-04-07,"lainers895","Sentiment140","@awillert  im so jealous..i want salsa, but the cookies were AMAZING!","im so jealous i want salsa but the cookies were amazing!","Negative","Negative",0,"Neutral","Neutral","Anger",2,1,0,1,0,0,0,0,0,FALSE,"Non-Sarcastic",25
