"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","fake_review_flag","credibility_score","credibility_band","topic","topic_probability"
9173,"[-O] Soooo full! And surrounded by dragons fans yay, but I still wish I was at tuggerah  http://tinyurl.com/cqyx8u","o soooo full! and surrounded by dragons fans yay but i still wish i was at tuggerah",2051-02-11,"twishes",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.384180790960452
9174,"EYES ARE HEAVY  need to take rest the doll is breaking down","eyes are heavy need to take rest the doll is breaking down",2051-02-12,"stageready",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.362573099415205
9175,"@foogirl Aw.  She's, what, 7 now? 8?","aw she's what now? ?",2051-02-13,"sacredthree",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.358974358974359
9176,"STUCK at Corrine's. Can't find Deejay's fuckin' keys. Oh Lord.","stuck at corrine's can't find deejay's fuckin' keys oh lord",2051-02-14,"juss14",0,"Neutral","Neutral","Disgust",0,0,1,0,0,0,0,1,FALSE,25,"Genuine",1,"High",1,0.351190476190476
9177,"Gardening faery does not exist.","gardening faery does not exist",2051-02-15,"Snuva",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.33974358974359
9178,"really really unwell, this cold is killing me","really really unwell this cold is killing me",2051-02-16,"deliviel",0,"Neutral","Neutral","Sadness",1,0,0,1,0,2,0,0,FALSE,0,"Genuine",0.75,"High",3,0.357575757575758
9179,"Stuck in Houston airport for more than 12hrs ...","stuck in houston airport for more than 12hrs",2051-02-17,"vickdwivedi",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.364197530864198
9180,"I love @leilanilei and hope she is not mad at me ~ I can be a real jerk sometimes...","i love and hope she is not mad at me i can be a real jerk sometimes",2051-02-18,"DustinJMcClure",-1,"Negative","Mild Negative","Anger",2,1,1,1,2,1,2,2,FALSE,0,"Genuine",1,"High",2,0.345029239766082
9181,"Icing all my aches and pains, getting back in shape is not easy...I always think I'm there, then push myself too hard and get hurt","icing all my aches and pains getting back in shape is not easy i always think i'm there then push myself too hard and get hurt",2051-02-19,"brittanygill7",2,"Positive","Mild Positive","Anger",1,0,0,1,0,1,0,0,FALSE,12.5,"Genuine",1,"High",2,0.365591397849462
9182,"just getting home not feeling so well!! hope I don't get sick and miss a nice weekend!!!","just getting home not feeling so well!! hope i don't get sick and miss a nice weekend!!!",2051-02-20,"Ellejr",-1.5,"Negative","Mild Negative","Anticipation",1,2,2,1,2,2,2,2,FALSE,12.5,"Genuine",0.8,"High",3,0.349462365591398
9183,"@noirem When I was out yesterday, I was amazed at how few people were out, in stores, etc. Kinda scary....","when i was out yesterday i was amazed at how few people were out in stores etc kinda scary",2051-02-21,"Joanmarie",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.39766081871345
9184,"@jenerie94 sorry my dog died almost a year ago","sorry my dog died almost a year ago",2051-02-22,"drmynoralvarez",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
9185,"@yearoftherat You are aware that I can write non yaoi too?   They'll see my name and expect it to be yaoi and delete it...lol","you are aware that i can write non yaoi too? they'll see my name and expect it to be yaoi and delete it lol",2051-02-23,"JediRhith",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,1,1,FALSE,12.5,"Genuine",1,"High",3,0.361111111111111
9186,"i wanna sleep but dont think its gonna happen so soon with all the loudness of relay","i wanna sleep but dont think its gonna happen so soon with all the loudness of relay",2051-02-24,"PEDBlue87",0,"Neutral","Neutral","Anger",1,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.339080459770115
9187,"@D_Deighe yeah FL is fucking hot","yeah fl is fucking hot",2051-02-25,"theevilgumby",0,"Neutral","Neutral","Anger",1,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.352201257861635
9188,"Very very sick","very very sick",2051-02-26,"teashabayles",0,"Neutral","Neutral","Disgust",0,0,1,0,0,1,0,0,FALSE,0,"Genuine",0.75,"High",3,0.34640522875817
9189,"@shanealexander I loove TD... until it puts you in time out  ... I'm in twitter lockdown as we speak...","i loove td until it puts you in time out i'm in twitter lockdown as we speak",2051-02-27,"MissSididdy",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
9190,"@xoh_snap June 16th!  So far away. I'm excited! BUT I might go alone, even though I bought two tix. Sadness.","june 16th! so far away i'm excited! but i might go alone even though i bought two tix sadness",2051-02-28,"MissLaura317",0,"Neutral","Neutral","Trust",0,1,0,0,1,1,1,2,FALSE,25,"Genuine",1,"High",2,0.365591397849462
9191,"@coachdeb, loving your #randomfacts! tell us more! - cant DM - my DMs been broken on twitter for 2 weeks  can see, cant send","loving your randomfacts! tell us more! cant dm my dms been broken on twitter for weeks can see cant send",2051-03-01,"SimoneBlum",0,"Neutral","Neutral","Anger",1,0,0,1,1,1,0,1,FALSE,0,"Genuine",1,"High",2,0.349462365591398
9192,"I just wrote and entire story, and it didn't save.   Motherfucker.   http://twitter.com/disintegration/statuses/1548632552","i just wrote and entire story and it didn't save motherfucker",2051-03-02,"ABQTweets",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",3,0.362573099415205
9193,"No good social events tonight","no good social events tonight",2051-03-03,"RebeccaFaber",-1,"Negative","Mild Negative","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.345679012345679
9194,"is @ the AA Hotel","is the aa hotel",2051-03-04,"KarenKingsbury",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.34640522875817
9195,"@mycherrymoon yeah I have a sinus infection.","yeah i have a sinus infection",2051-03-05,"singswell",0,"Neutral","Neutral","Fear",0,0,0,1,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
9196,"another night sitting at home, todays side effects: dehydration, exhaustion, dizzy spells, head ache","another night sitting at home todays side effects dehydration exhaustion dizzy spells head ache",2051-03-06,"RAZE502",0,"Neutral","Neutral","Sadness",0,1,0,0,0,2,0,0,FALSE,0,"Genuine",1,"High",1,0.355191256830601
9197,"sitting here with tears down my face. Dont wanna go to work on Sunday. Going to miss my Mom","sitting here with tears down my face dont wanna go to work on sunday going to miss my mom",2051-03-07,"sweet_pippi2000",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.361111111111111
9198,"fat days are the worst.  if men only knew what 5lbs can do to us.","fat days are the worst if men only knew what 5lbs can do to us",2051-03-08,"nikkiburton",-1,"Negative","Mild Negative","Disgust",0,0,1,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",2,0.362573099415205
9199,"@Jonathan_Ross By the time I would comment the post would be like a day or two old. It would never get read by anyone but me","by the time i would comment the post would be like a day or two old it would never get read by anyone but me",2051-03-09,"Cameron_OConnor",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,25,"Genuine",0.75,"High",2,0.355191256830601
9200,"Chibi is raping his stuffed Panda in the face again.  He won't be six months old until next week.  I didn't raise him to be like this","chibi is raping his stuffed panda in the face again he won't be six months old until next week i didn't raise him to be like this",2051-03-10,"zarathustra99",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.375661375661376
9201,"blue cheese is bitch.. whenever i start to crave cheese i know my weight is in upswing.","blue cheese is bitch whenever i start to crave cheese i know my weight is in upswing",2051-03-11,"aitenshi",0,"Neutral","Neutral","Anticipation",1,3,2,2,1,3,1,1,FALSE,12.5,"Genuine",1,"High",3,0.35632183908046
9202,"So tired of being unemployed.  Last few jobs were so varied in what they wanted...I had experience in all but 1 area, choose someone else","so tired of being unemployed last few jobs were so varied in what they wanted i had experience in all but area choose someone else",2051-03-12,"Kitsucoon",-2,"Negative","Mild Negative","Fear",0,0,0,1,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.344444444444444
9203,"stressin...flight in 8 hours","stressin flight in hours",2051-03-13,"HONEYTAYLOR",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.358974358974359
9204,"@johncmayer please, can yoy say me, what time is it there? i have the pic winner, the tatoo-my friend is sleeping in this moment,","please can yoy say me what time is it there? i have the pic winner the tatoo my friend is sleeping in this moment",2051-03-14,"CaritoTang",1,"Positive","Mild Positive","Anticipation",0,2,0,0,2,0,1,1,FALSE,0,"Genuine",1,"High",2,0.367231638418079
9205,"@tweetie How about an application for the Blackberry?","how about an application for the blackberry?",2051-03-15,"jodante",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.33974358974359
9206,"PLEASE TELL  ME WHY AT&amp;TN TOOK ALMOST 2 WEEKS TO GET MY INTERNET ON. VERY DISAPPOINTED","please tell me why at amp tn took almost weeks to get my internet on very disappointed",2051-03-16,"BleuDiamond",-1.5,"Negative","Mild Negative","Anger",1,0,1,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",2,0.350282485875706
9207,"Sooo I'm an alcoholic!!! LOL! No more drinking!!!!! I need ur support","sooo i'm an alcoholic!!! lol! no more drinking!!!!! i need ur support",2051-03-17,"MiekaJoi",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,37.5,"Genuine",0.8,"High",3,0.339393939393939
9208,"@macmuso I have family that just moved to Tassie, it looks gorgeous. I am so jealous. Our acreage here is nice, but not green at all...","i have family that just moved to tassie it looks gorgeous i am so jealous our acreage here is nice but not green at all",2051-03-18,"ManuelaW",-1.5,"Negative","Mild Negative","Joy",1,0,1,0,2,0,0,1,FALSE,12.5,"Genuine",1,"High",3,0.339080459770115
9209,"I just saw a horrible accident outside my parents house. Someone ran head-on into a tree. Slumped over passed out. I hope they are ok!","i just saw a horrible accident outside my parents house someone ran head on into a tree slumped over passed out i hope they are ok!",2051-03-19,"Stephyblue",-1,"Negative","Mild Negative","Surprise",2,2,2,2,2,1,3,2,FALSE,0,"Genuine",1,"High",1,0.35978835978836
9210,"working all day tomorrow   watched almost all of state of play tonight and it was REALLY good.  i'd rec it.","working all day tomorrow watched almost all of state of play tonight and it was really good i'd rec it",2051-03-20,"annacecile",1.5,"Positive","Mild Positive","Anticipation",0,2,0,0,1,0,1,1,FALSE,12.5,"Genuine",1,"High",2,0.377777777777778
9211,"Totally sucks that i have to go back to work so early tomorrow.","totally sucks that i have to go back to work so early tomorrow",2051-03-21,"crystalvaladez",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.351190476190476
9212,"Just got back from Thaipot and I really missed everything about it, sad to say goodbye.","just got back from thaipot and i really missed everything about it sad to say goodbye",2051-03-22,"AntonioJose01",-1.5,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.350282485875706
9213,"citibank won't send me my payee confirmation number so i can't pay for my rent or my #socks","citibank won't send me my payee confirmation number so i can't pay for my rent or my socks",2051-03-23,"tephdee",0,"Neutral","Neutral","Trust",0,1,0,0,1,0,0,2,FALSE,12.5,"Genuine",0.75,"High",1,0.380116959064328
9214,"@davidcgarcia throat to 'just stop'","throat to 'just stop'",2051-03-24,"stopsmokingtip",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.352201257861635
9215,"@WorkingJoeBlo  Bummer...its good weather after a crap AM...and I'm still here cleaning.","bummer its good weather after a crap am and i'm still here cleaning",2051-03-25,"Adrienne_V",1,"Positive","Mild Positive","Disgust",1,1,2,0,1,0,1,1,FALSE,0,"Genuine",1,"High",2,0.369047619047619
9216,"today is just not my day","today is just not my day",2051-03-26,"Makaelaa",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.352201257861635
9217,"I just wanna wake up to a dozen red roses","i just wanna wake up to a dozen red roses",2051-03-27,"demonsangel1990",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.357575757575758
9218,"bendito nepoleon was not eating because his food was taken over by an army of ants  i took care of that.","bendito nepoleon was not eating because his food was taken over by an army of ants i took care of that",2051-03-28,"manderg",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",3,0.369047619047619
9219,"I could go for some loving right now","i could go for some loving right now",2051-03-29,"iamNOTvladdy",1,"Positive","Mild Positive","Joy",0,0,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",3,0.371069182389937
9220,"@IamJulito DANG... SOUNDS FUN.. BUT SADLY NO  lol","dang sounds fun but sadly no lol",2051-03-30,"DonnaofShePromo",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,1,0,0,FALSE,37.5,"Genuine",1,"High",3,0.357575757575758
9221,"The candy tricked us!!! It pulled us in with it's bright, happy colours then robbed us of all our money","the candy tricked us!!! it pulled us in with it's bright happy colours then robbed us of all our money",2051-03-31,"EmilyMaddison",1,"Positive","Mild Positive","Anticipation",1,2,0,0,2,0,1,2,FALSE,12.5,"Genuine",0.8,"High",3,0.362573099415205
9222,"i'm completely drained.    i suppose day drinking does that!","i'm completely drained i suppose day drinking does that!",2051-04-01,"Karynn1542",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.339393939393939
9223,"I can't go out today.... IM SO MAD!","i can't go out today im so mad!",2051-04-02,"kerielaine",0,"Neutral","Neutral","Anger",1,0,1,1,0,1,0,0,FALSE,12.5,"Genuine",1,"High",1,0.352201257861635
9224,"@olga_Bondarev I wish I could be at home for easter","i wish i could be at home for easter",2051-04-03,"zhelezika",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.352201257861635
9225,"Was just called an asshole by Jay Brannan... oops","was just called an asshole by jay brannan oops",2051-04-04,"PopGoesTheChris",0,"Neutral","Neutral","Anger",1,0,1,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.345679012345679
9226,"still hasn't gone to sleep at it's past 5 30am! Feeling sad","still hasn't gone to sleep at it's past 30am! feeling sad",2051-04-05,"georgiakain",-1,"Negative","Mild Negative","Anger",1,1,1,1,1,1,1,1,FALSE,12.5,"Genuine",1,"High",1,0.362573099415205
9227,"Why do we have to gv xams! isn't knowing just enough!..........generations of oppressed students must have felt the same way as I do...","why do we have to gv xams! isn't knowing just enough! generations of oppressed students must have felt the same way as i do",2051-04-06,"spookyfox4",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.339080459770115
9228,"no more twitter  - mr. michaels  ps. see you june 10","no more twitter mr michaels ps see you june",2051-04-07,"mrryanmichaels",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
9229,"This weekend is going to suck.  I hate Junior Year","this weekend is going to suck i hate junior year",2051-04-08,"Hollster_23",-1,"Negative","Mild Negative","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.386904761904762
9230,"@mronetwo345  why is u not comoing. U just drink enougj n ull understand what the soanish songs r sayin!! Lmao! Ima misss u puto maricon","why is u not comoing u just drink enougj n ull understand what the soanish songs r sayin!! lmao! ima misss u puto maricon",2051-04-09,"Msz_Castro",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Fake",0.55,"Medium",1,0.390804597701149
9231,"just got home from working overtime.... 5:30am..... *yawwwwn*","just got home from working overtime 30am yawwwwn",2051-04-10,"eric10810",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.375757575757576
9232,"@wer2005 http://twitpic.com/3hxpf - HaHaaaHaHaaaaaHaHaaHaaa...Oh Sorry....WTF were you thinking?!","hahaaahahaaaaahahaahaaa oh sorry wtf were you thinking?!",2051-04-11,"PamsLove",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",2,0.352201257861635
9233,"@tmo119fbaseball thanks have been looking for some info on John Lackey....not the information I wanted to hear though","thanks have been looking for some info on john lackey not the information i wanted to hear though",2051-04-12,"louie52",0,"Neutral","Neutral","Disgust",0,0,1,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.35632183908046
9234,"@demiprassas i knowww it ALWAYS happens like every week. damn. i'll see you regular time on monday","i knowww it always happens like every week damn i'll see you regular time on monday",2051-04-13,"Lynn_Ma",0,"Neutral","Neutral","Anger",1,1,1,0,0,0,0,0,FALSE,25,"Genuine",1,"High",3,0.355191256830601
